uri,cid,author_did,author_handle,author_display_name,author_followers,author_following,author_posts,text,created_at,reply_count,repost_count,like_count,quote_count,hashtags,mentions,urls,has_image,has_video,has_external,image_count,is_reply,language,source
at://did:plc:wsadl3rm3ljxpsfeyhf7yfhn/app.bsky.feed.post/3m33e4nifa22e,bafyreidua7zwl6mzam2x3ndjhenaxye34t6kdn5namgj4f2tvgumvkazim,did:plc:wsadl3rm3ljxpsfeyhf7yfhn,guntoucher.bsky.social,,0,0,0,"KABC 7 presents an interview with christopher columbus brought to you by ChatGPT. mr columbus what can you tell us about the legacy of your voyages

CHRISTOPHER COLUMBUS: aaaaaaaaaaaaaaaaaaaaaahhhh! AAAAAAAHHHHH! IM IN HELLLLLL! IM BURNING! IN HELLLLLLL!!!!",,0,0,0,0,[],[],[],False,False,False,0,True,en,popular_feed
at://did:plc:twedgjtl3ztdkbdgljdkao4v/app.bsky.feed.post/3m336p4o4ec25,bafyreihofmtim7vadtq7nwgqmq4qtbpotdtrj7v6zpu3auukhomckdf3ha,did:plc:twedgjtl3ztdkbdgljdkao4v,ausshawott.bsky.social,,0,0,0,another doodle ugh i need to lock in and draw in my usual lineless soon,,0,0,0,0,[],[],[],False,False,False,0,True,en,popular_feed
at://did:plc:hhtzxdzhigm65zmdkdurpr6g/app.bsky.feed.post/3m334dh2d2k27,bafyreih5u6hpke6h5khwxxiss5x3ucqi5afebtsvhn5hdfbhxckabb6gae,did:plc:hhtzxdzhigm65zmdkdurpr6g,pahuski.com,,0,0,0,Happy Columbo’s Day,,0,0,0,0,[],[],[],False,False,False,0,True,en,popular_feed
at://did:plc:2i44jk26shl7v37c75nozhhe/app.bsky.feed.post/3m33emre5bk2c,bafyreidyziqaap7xnqcvtlwhoot4tvrzx662qwxdnjmobmxn5dnld2nijy,did:plc:2i44jk26shl7v37c75nozhhe,harlanfh.bsky.social,,0,0,0,Greetings from Germany’s finest fitting room lighting.,,0,0,0,0,[],[],[],False,False,False,0,True,en,popular_feed
at://did:plc:3f7itzz2hfht53at3okyf2aa/app.bsky.feed.post/3m33gnklucc2x,bafyreif63p56udqkkrr2mumko7sckb2otmlivb7t7it2k6q7fgueagbdyu,did:plc:3f7itzz2hfht53at3okyf2aa,domestiquecycling.com,,0,0,0,"🇸🇮 Tadej Pogacar reveals knee issues during 🇫🇷 Tour de France victory 🏆 after stage 16 to Mont Ventoux ⛰️ 

“One day after Ventoux, I had problems with my knee, and there were doubts whether I would be able to continue at all.”

📰 www.domestiquecycling.com/en/news/doub...

📸 Cor Vos",,0,0,0,0,[],[],[],False,False,False,0,True,en,popular_feed
at://did:plc:2vptxuojvyrt2wpj2lpdyfxx/app.bsky.feed.post/3m327wq4iv22d,bafyreig6mo2ryvei2blqao6aerfv2m3efo6l7xe75nfaeaa5mvjjn44smi,did:plc:2vptxuojvyrt2wpj2lpdyfxx,levostregc.bsky.social,,0,0,0,lostcoastoutpost.com/2025/oct/9/o...,,0,0,0,0,[],[],[],False,False,False,0,True,en,popular_feed
at://did:plc:2wzcyxdghw3npti2pxgtqljw/app.bsky.feed.post/3m2znna3ohc27,bafyreienwb3j4jl6anwtojkmy6fjv4sj2s2ilnqzmlgjcvs567xzbjizzq,did:plc:2wzcyxdghw3npti2pxgtqljw,mcvulcain.bsky.social,,0,0,0,"Pour me changer les idées, je me suis baladé dans l' #Aude et l' #Hérault, ça vide la tête 
#Languedoc #Automne #Photo",,0,0,0,0,[],[],[],False,False,False,0,True,fr,popular_feed
at://did:plc:2kkt4cisjdnysfuhkwfejbab/app.bsky.feed.post/3m32ctafouk22,bafyreiasvpolv23prpcj3uybmxtzqec6j4jriv7kqp6dkcav2wwnydvrpu,did:plc:2kkt4cisjdnysfuhkwfejbab,askylitocean.bsky.social,,0,0,0,,,0,0,0,0,[],[],[],False,False,False,0,True,en,popular_feed
at://did:plc:2yphpchippttlu5kjlfclrgz/app.bsky.feed.post/3m32qydvl652s,bafyreieykepzw47gsoxv7dnj7vmxebpztvwcssrb2ccgkrr5vfb4nkjp64,did:plc:2yphpchippttlu5kjlfclrgz,averagesphotos.bsky.social,,0,0,0,Mountain Lake Sparkles. #ireland #irishlandscape #mountainlake #glitteringwater #autumnvibes #heather #rockyterrain #naturelovers #outdooradventures #wicklowmountains #landscapephotography #smartphonephotography #photography,,0,0,0,0,[],[],[],False,False,False,0,True,en,popular_feed
at://did:plc:2l7yecagdoswffsjpsqua4fp/app.bsky.feed.post/3m32yqcc5m22k,bafyreieh6yk7vhlgg67svgmrh46fmmg57kmsxh2gxefpxsypg2r5gf4nc4,did:plc:2l7yecagdoswffsjpsqua4fp,tobyfoxart.bsky.social,,0,0,0,"Lost Leviathan, my seventh piece for #Octoby2025 🗻🐉

High in the mountains a great sea dragon drifts through the clouds, a young witch and her familiar pause to watch 
#octoby",,0,0,0,0,[],[],[],False,False,False,0,True,en,popular_feed
at://did:plc:gkv76xqizdogfswf4j6jfko5/app.bsky.feed.post/3m33aetzpcs2z,bafyreih3auf5jrgo6lxoe75itkd5y4y6zleyxmhyi6lalbfcvoiw6hn67y,did:plc:gkv76xqizdogfswf4j6jfko5,davidrvetter.bsky.social,,0,0,0,"The US federal attack on Portland has resulted in the best advertisement for a city that I have ever seen. Round-the-clock joy, community solidarity and silliness that much of the West has lost and longs for.",,0,0,0,0,[],[],[],False,False,False,0,True,en,popular_feed
at://did:plc:3l6h5tayy6vycige2igmorv4/app.bsky.feed.post/3m33a4t3e3c2o,bafyreidhjmdezgnagsnymew6naitxjf3zgfr23yem62lc6fcncrahswsju,did:plc:3l6h5tayy6vycige2igmorv4,minibubbly.bsky.social,,0,0,0,"TORONTO – Trey Yesavage has called out baseball fans who have been subjecting his family and girlfriend to abuse during Major League Baseball’s post-season. #BlueJays #Canada 

globalnews.ca/news/1147559...",,0,0,0,0,[],[],[],False,False,False,0,True,en,popular_feed
at://did:plc:s56mu55pdq4jnv6kh4zixvwb/app.bsky.feed.post/3m3375aynvs2q,bafyreidv3x7wcvrp3lfbcxd5pedpkx3x2h2pphjetj7ofhidf2k62hgbau,did:plc:s56mu55pdq4jnv6kh4zixvwb,katelynslater.com,,0,0,0,,,0,0,0,0,[],[],[],False,False,False,0,True,en,popular_feed
at://did:plc:4ga2dglyzg63xmkm5bbtbin6/app.bsky.feed.post/3m2zknsgyuc22,bafyreiheicsawp3dqytq5s6m6lqrszmrbhctydt6hcwz6jfc7yiut2iqmq,did:plc:4ga2dglyzg63xmkm5bbtbin6,averybanks.bsky.social,,0,0,0,Naptime🥰,,0,0,0,0,[],[],[],False,False,False,0,True,en,popular_feed
at://did:plc:2mjivr4sknqib2szy7kmovih/app.bsky.feed.post/3m32kfa7us22b,bafyreicuutwrfufxpydfipsgxg4em6lcy27bgknt7n33blm3dyawyszjdq,did:plc:2mjivr4sknqib2szy7kmovih,lizetkruyff.bsky.social,,0,0,0,"Good morning all! Brand new week, let's get started!

Lilla Cabot - Breakfast with Dog 

#art #food #breakfast",,0,0,0,0,[],[],[],False,False,False,0,True,en,popular_feed
at://did:plc:kqimvznnloadumrhat7kuurq/app.bsky.feed.post/3m33epuzopc26,bafyreiddkob7xpxu5rcs4ujv26vr3rcgsexwf7a5xfhizbagdn6blyhete,did:plc:kqimvznnloadumrhat7kuurq,manolon.bsky.social,,0,0,0,"Angy kobold 😠
(Art trade with @undersoul.bsky.social !)",,0,0,0,0,[],[],[],False,False,False,0,True,en,popular_feed
at://did:plc:3bw7r7gdz72fwsvfns32ph3k/app.bsky.feed.post/3m33buefyec2d,bafyreib7sskhhgoswziqfuh7nnr6tcbopnheixkbk6xaxioi3pdz2r474u,did:plc:3bw7r7gdz72fwsvfns32ph3k,daveberthiaumephoto.com,,0,0,0,"Fall colors along Duluth's lakewalk this past weekend.

#photography #nature #minnesota #landscape #landscapephotography #duluth #lakesuperior #fall #fallcolors",,0,0,0,0,[],[],[],False,False,False,0,True,en,popular_feed
at://did:plc:5gs67et3kwvhano5scungo26/app.bsky.feed.post/3m33bilys6k2d,bafyreiavo5h4zc2c4qgbztlkv6ebascozuqvlkiwcm5d7rqewux7h44jn4,did:plc:5gs67et3kwvhano5scungo26,jenteo.bsky.social,,0,0,0,"Your daily Avian Hybrids story!

Intermediate color morphs of the Common Buzzard are most successful 
avianhybrids.wordpress.com/2020/12/14/i... 

#ornithology",,0,0,0,0,[],[],[],False,False,False,0,True,,popular_feed
at://did:plc:4iqr3mnabraa3hnxpa45j3nn/app.bsky.feed.post/3m33chdvkrc2s,bafyreib7y4nwlvkuqlawj5erdkzzolyjq5ljvy4qrha5av3jaza7xj4h6a,did:plc:4iqr3mnabraa3hnxpa45j3nn,bolt451.bsky.social,,0,0,0,Hes so fluffy ❤️,,0,0,0,0,[],[],[],False,False,False,0,True,en,popular_feed
at://did:plc:q3glmp5enr5gkuu2uaosjker/app.bsky.feed.post/3m32zxmlmps2j,bafyreihazsr5lkekh2segoid7v2pmifbbwzxubf5evwkw5qanqltz3t3di,did:plc:q3glmp5enr5gkuu2uaosjker,joycewhitevance.bsky.social,,0,0,0,The truth about the administration’s threat federal employees won’t get paid when shutdown ends. joycevance.substack.com/p/the-week-a...,,0,0,0,0,[],[],[],False,False,False,0,True,en,popular_feed
at://did:plc:63ohcviot4a2quckzj7gzug6/app.bsky.feed.post/3m33djqe7vs22,bafyreighplc3ovshopc6by7wjbwjc635foxm7dk7luah2lzdasubja7j4u,did:plc:63ohcviot4a2quckzj7gzug6,mightofmerchants.bsky.social,,0,0,0,"In my spare time, I am working on a mapmaking tool #dnd",,0,0,0,0,[],[],[],False,False,False,0,True,en,popular_feed
at://did:plc:kydd7ppawtffeqfvek5omiz4/app.bsky.feed.post/3m33gl2rba22h,bafyreig63qnqyau5z5ol2bot25dlbacihfyjpzkmjr4osbxjl23asf4ohq,did:plc:kydd7ppawtffeqfvek5omiz4,nhannahjones.bsky.social,,0,0,0,"For those who don’t intimately understand how news works and why Bari Weiss’s unearned elevation to head of CBS News matters, I’d recommend watching this in entirety. Also, will forever point out irony of how an admitted DEI hire thinks her hire was meritorious while Black people’s aren’t.",,0,0,0,0,[],[],[],False,False,False,0,True,en,popular_feed
at://did:plc:2ybicb4t3ojhi3ndslmhzbz6/app.bsky.feed.post/3m32ubudmus2b,bafyreihofroaajhdjemc2lhnex2pnb2vgmfwvqhce5ptuwhxx7qjcrqs5y,did:plc:2ybicb4t3ojhi3ndslmhzbz6,ria.ie,,0,0,0,"The Manuscript of the Week is RIA MS 23 P 10(ii), the Book of O’Lees. It contains a 15th C translation from Latin into Irish of a highly organised medical treatise, with 44 tables outlining details of diseases, each divided into 99 compartments, across, aslant, and vertical.",,0,0,0,0,[],[],[],False,False,False,0,True,en,popular_feed
at://did:plc:nvfposmpmhegtyvhbs75s3pw/app.bsky.feed.post/3m33asifmzc26,bafyreihyl6zkt4hhu252pmi4tndnfhfhfgn7rrv4f2oaolq2cmsweghsza,did:plc:nvfposmpmhegtyvhbs75s3pw,jamellebouie.net,,0,0,0,"underrated part of this is that stoller very clearly has no idea what ""the passive voice"" is",,0,0,0,0,[],[],[],False,False,False,0,True,en,popular_feed
at://did:plc:4l3smgwfawe4g4g67xynzkb7/app.bsky.feed.post/3m327ktej6s2m,bafyreih5nkxsjf5vbvkkcgr4cxeihpsa3o3l6gtw6ypqn7swiby24ybnl4,did:plc:4l3smgwfawe4g4g67xynzkb7,rexthetvterrier.org,,0,0,0,Goodnight everyone 💞. Dream of a better world ☮️.  I know that's not easy right now.   #Goodnighteveryone #KindnessMatters #WeMissYouRex #Dogsofbluesky #LoveYouRex #SweetDreamsSpike,,0,0,0,0,[],[],[],False,False,False,0,True,en,popular_feed
at://did:plc:qemcl6cgej3efqxs4x5jiebp/app.bsky.feed.post/3m33aktjh7c2s,bafyreib4aiinvn5bcjznnypn3d2euz5qsaen3oxvltk4mvbxil66auueo4,did:plc:qemcl6cgej3efqxs4x5jiebp,thereelrandom.bsky.social,,0,0,0,"Anyway, about Hunter’s laptop…",,0,0,0,0,[],[],[],False,False,False,0,True,en,popular_feed
at://did:plc:2ytcveqreedof5jjlsoqaejy/app.bsky.feed.post/3m32senmt722f,bafyreidvd7mjg4t362yfynxpb4zdr6i3xiquhcssnfcc2w6pf4cdbbsjwi,did:plc:2ytcveqreedof5jjlsoqaejy,marcwilson.co.uk,,0,0,0,"Wonderful weekend at BOP in Bristol in the self publishers marquee discussing and selling photobooks. Lovely to be able to show and talk about my new book, fresh from the binders last Friday!At the airport now, flying to Europe for 6 days to start new work, funded by weekend book sales. Thank you!",,0,0,0,0,[],[],[],False,False,False,0,True,en,popular_feed
at://did:plc:2mthg53x3vqqtaauhcjbc2rj/app.bsky.feed.post/3m32bl6p6ys2v,bafyreifwq2skqgc6q5zv6i5tbrt2sypchtdymzjs5exhdlh7khmfe3m7qq,did:plc:2mthg53x3vqqtaauhcjbc2rj,witchcherryblossom.bsky.social,,0,0,0,"Guys, I think he might like him. Idk tho. Thoughts?
#oc #ocart #digitalart #originalcharacter #ocship #art #artist #digitalartist #drawing #painting #bl #yaoi",,0,0,0,0,[],[],[],False,False,False,0,True,en,popular_feed
at://did:plc:2p6idfgjfe3easltiwmnofw6/app.bsky.feed.post/3m2znb6s6j227,bafyreiha5sbm5b5qduygbfeu5wdx77apo6nbqa34mwvvaeib536j5zjjpq,did:plc:2p6idfgjfe3easltiwmnofw6,jimmusilpainter.bsky.social,,0,0,0,My painting SUNFLOWERS,,0,0,0,0,[],[],[],False,False,False,0,True,en,popular_feed
at://did:plc:2pt33h5dlbqf7sxewaprzhwk/app.bsky.feed.post/3m2zoe77pyc2n,bafyreifhsdjnerbi2kwcszetqgdba6s3ilezpgtencwxwsvwpaoo3w3qti,did:plc:2pt33h5dlbqf7sxewaprzhwk,brunopixels.bsky.social,,0,0,0,"CARRANCA 
#pixelart",,0,0,0,0,[],[],[],False,False,False,0,True,pt,popular_feed
at://did:plc:3dtgnh7h7p2sl2edjs2tpqfk/app.bsky.feed.post/3m33amq7frs2o,bafyreibclqyvieh6tinek5dq2wcthia67gnoj7ndmiuse3j6anidradzzy,did:plc:3dtgnh7h7p2sl2edjs2tpqfk,chipgr.bsky.social,,0,0,0,"Have a happy #mountainMonday 
Nature photo day 273
#natrue #photography #eastcoastkin #MtHood #pnw #peace #outside #photographersofbluesky #photooftheday #landscape",,0,0,0,0,[],[],[],False,False,False,0,True,en,popular_feed
at://did:plc:3gqkri4pwzoa7v2sztumugka/app.bsky.feed.post/3m2zzt37pqs2x,bafyreiha3utrl27rtzjzv5cuddizwaxrbyei7fvpwzk5w6qixq62o7aii4,did:plc:3gqkri4pwzoa7v2sztumugka,crytzerfry.bsky.social,,0,0,0,"This was rather fantastic today! Our wash was a'flowin' and our driveway a'disappearin'.  😆 #ArizonaWeather 1.18"" and more to come, I think!",,0,0,0,0,[],[],[],False,False,False,0,True,en,popular_feed
at://did:plc:z6rujpf4u56jfie7aqic2nfg/app.bsky.feed.post/3m33amfgerc2s,bafyreicac4k3ntqloormz3vneiisl267vfsdvp6earobfyuer2zzljozqm,did:plc:z6rujpf4u56jfie7aqic2nfg,carlquintanilla.bsky.social,,0,0,0,"Paul Simon, born today in 1941.

“It’s a cliché,” he said, “but music really IS the closest we come to a universal language. It crosses borders as effortlessly as a cloud.”",,0,0,0,0,[],[],[],False,False,False,0,True,en,popular_feed
at://did:plc:i3fhjvvkbmirhyu4aeihhrnv/app.bsky.feed.post/3m2zmqy5dug2b,bafyreiawldxqiavt7g7rapyo6r5cntoa4zkczihttwy5qqqeglzzfls5i4,did:plc:i3fhjvvkbmirhyu4aeihhrnv,wsj.com,,0,0,0,"Katie Roiphe’s husband hasn’t seen his father for 14 years. Is a reconciliation possible, or are certain kinds of pain better left unexplored?",,0,0,0,0,[],[],[],False,False,False,0,True,,popular_feed
at://did:plc:3niwze3zwialnxbvk64fi5r7/app.bsky.feed.post/3m32qp5ugug2b,bafyreig5hjgpyvyngcfqs2lgqfu6qqaab7sdi3u5cdse4togxxbzubqowy,did:plc:3niwze3zwialnxbvk64fi5r7,millernton.de,,0,0,0,"+++ Moin +++
Die Lage am Montag:
- #FCSP 
- Kollaustraße
- Länderspiele
- Where are they now?
- Jackson Irvine
- Blindenfußball
- RL Nord (m/w)
- Rugby
- Handball
- Basketball
- Tickets Freiburg
- St. Pauli Pride
- Podcast Nacht
- Stehplätze
- EA Sports
- Hain-Derby

millernton.de/2025/10/13/l...",,0,0,0,0,[],[],[],False,False,False,0,True,de,popular_feed
at://did:plc:sbgcae7sjl5cweunv7xkmv57/app.bsky.feed.post/3m33dzf46j22l,bafyreib7y2ro5iiivmh76pcutflge35y6afb4anjenis7lisb2ibdtr2om,did:plc:sbgcae7sjl5cweunv7xkmv57,seizethememez.bsky.social,,0,0,0,,,0,0,0,0,[],[],[],False,False,False,0,True,en,popular_feed
at://did:plc:did5psctmmw4j4xlxu64uvzq/app.bsky.feed.post/3m335kily322y,bafyreih4hnk2q46m5apqqlroj6hwc52obtvd23wyielsmnyenyeg2id32u,did:plc:did5psctmmw4j4xlxu64uvzq,jefftrnka.bsky.social,,0,0,0,,,0,0,0,0,[],[],[],False,False,False,0,True,en,popular_feed
at://did:plc:5ibj6vgzcl5ew2sm672otb4n/app.bsky.feed.post/3m33d6r6pd22v,bafyreiebumgbh6ijx3cxcp7trksp4fj37obdmbjscsotk6owwwp4qa6t4i,did:plc:5ibj6vgzcl5ew2sm672otb4n,scamperbeasts.bsky.social,,0,0,0,"Hello, Bluesky, it is time for your recommended daily allowance of Void Loaf",,0,0,0,0,[],[],[],False,False,False,0,True,en,popular_feed
at://did:plc:ojdjcurocpstyzyhteex46ap/app.bsky.feed.post/3m33jgujku22b,bafyreid7vkqyyhecleriqqp5k3lceer6tzuvuhuiimaphtrf6z4ztn4uhm,did:plc:ojdjcurocpstyzyhteex46ap,elchubasco.bsky.social,,0,0,0,Happy Indigenous Peoples Day! #FuckColumbus,,0,0,0,0,[],[],[],False,False,False,0,True,en,search:indigenous peoples day
at://did:plc:k2mxyswbv47krk5pzst2mt6f/app.bsky.feed.post/3m33jgnnwjs2q,bafyreiayn6fksciiwczp4m6vipr6yoxz7bkxtkk2nq4kt6tmzbm7fbt6v4,did:plc:k2mxyswbv47krk5pzst2mt6f,thomasav.bsky.social,,0,0,0,This pro-apartheid account I was bickering with this morning unironically reposted about Indigenous Peoples Day and I want to throw up.,,0,0,0,0,[],[],[],False,False,False,0,True,en,search:indigenous peoples day
at://did:plc:j7rn4m7fgedikgqumlim2fp2/app.bsky.feed.post/3m33jfkwmz222,bafyreicvrpotkulya3eu2wqeukhoehsky2rp2cxgn5daqiw2hpqm3jn23m,did:plc:j7rn4m7fgedikgqumlim2fp2,sadiehartmann.bsky.social,,0,0,0,Book recommendations for Indigenous Peoples’ Day! Read today & all year! Alt text for text,,0,0,0,0,[],[],[],False,False,False,0,True,en,search:indigenous peoples day
at://did:plc:57ucgjnqqc27eq27axgd55hd/app.bsky.feed.post/3m33jfhjzgc23,bafyreicgvpkwacdm4bwd7zfp77bmqcsdc77yulhnvtk2tovccv4676ndwy,did:plc:57ucgjnqqc27eq27axgd55hd,adrianrandomartist.bsky.social,,0,0,0,"Culture is a beautiful thing. Instead of celebrating when said culture had been prosecuted and assimilated to colonial powers, we should celebrate the voices of those who lived on land before those who thought they could claim nature took land away. 

Happy Indigenous Peoples Day.",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:indigenous peoples day
at://did:plc:svcoromm67dptdmcd4o5bop3/app.bsky.feed.post/3m33jf7qd6s2u,bafyreia4k4imhq3lvhjs7lrtmo3iqkkgmwwjddigzbyc5rflrez7wbmg5i,did:plc:svcoromm67dptdmcd4o5bop3,wuffaf.at,,0,0,0,"We have indigenous peoples day off today, my bank is closed for it. :o",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:indigenous peoples day
at://did:plc:qwhjscm2tsgnyhox54ssx7ly/app.bsky.feed.post/3m33jf3zzzs2s,bafyreihbrtkpdzenkinxyphws2zfkap5bqnx7xkvhxr2u66kofevsfitju,did:plc:qwhjscm2tsgnyhox54ssx7ly,aurinmpls.bsky.social,,0,0,0,"Today, we celebrate Indigenous Peoples’ Day.

Our city is built on the ancestral and contemporary homelands of the Dakhóta Oyáte.

We honor our Native community in Minneapolis, and across Mni Sota Makoce — and commemorate their histories, cultures, and invaluable contributions to our city and state.",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:indigenous peoples day
at://did:plc:j4nscdd4p2izedfd7mp3okqo/app.bsky.feed.post/3m33jexan3t2m,bafyreifi3gwpk5aaot62otr7kiu2xkt27dmov5cvhrmngreomqxc5jsdqa,did:plc:j4nscdd4p2izedfd7mp3okqo,slipp3rywhenwet.bsky.social,,0,0,0,"On this Indigenous Peoples’ Day, I commit to:
1) Centering Indigenous voices and leadership in conversations about reproductive justice
2) Supporting (by listening, donating, partnering) Indigenous-led birth and healing initiatives

(Continued...)",,0,0,0,0,[],[],[],False,False,False,0,True,,search:indigenous peoples day
at://did:plc:bxekqskxqj3zap5svdl6ffy2/app.bsky.feed.post/3m33jesxm3k2z,bafyreih2i7eipxezowbt2zyimd6i74wmjb6cbup4ukjkaulersnx24tfrq,did:plc:bxekqskxqj3zap5svdl6ffy2,ladybear.bsky.social,,0,0,0,What’s up my beautiful BlueSkyers? Happy Indigenous Peoples Day friends. Sunny today but 100% chance of rain tomorrow. Picked the last of the pomegranates and juiced em. Makes a delicious cocktail with vodka or gin. I had one of each with lime and soda. 🍹 🌱,,0,0,0,0,[],[],[],False,False,False,0,True,en,search:indigenous peoples day
at://did:plc:afy6u5q2fgvs6kuyccatqnt7/app.bsky.feed.post/3m33jesb2fs2e,bafyreiaagckyy7a7spp724hqwfrudm2itq6fa3w5koepq5qpi2qfch72ve,did:plc:afy6u5q2fgvs6kuyccatqnt7,caryon.bsky.social,,0,0,0,"Today is Indigenous Peoples Day 
( Columbus Day )",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:indigenous peoples day
at://did:plc:sx2z4zo53mqlimxtcr6d7l2z/app.bsky.feed.post/3m33jerxyek2a,bafyreidsvbpxrxec5t726iaahujmiagyt7wu4bkacrni7igrndagyutmly,did:plc:sx2z4zo53mqlimxtcr6d7l2z,freeshrugfella.bsky.social,,0,0,0,"On this Indigenous Peoples’ Day, I am grateful to the Kalapuya Peoples for hosting me on their lands.",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:indigenous peoples day
at://did:plc:4lulndr7f5udpuamzz4kz6mp/app.bsky.feed.post/3m33jefrka22u,bafyreid7br3mj7qugr5omykqeyzq2syl7smslqvf3in5mcfahsws4skr5e,did:plc:4lulndr7f5udpuamzz4kz6mp,lucyksy.bsky.social,,0,0,0,#Indigenous Peoples Day,,0,0,0,0,[],[],[],False,False,False,0,True,en,search:indigenous peoples day
at://did:plc:kejitfeh6fkyhmh5frmqc34s/app.bsky.feed.post/3m33jecjtuk2k,bafyreied4xoy3igkmvi54qml5kofamxziyecud424w6av2f4y34jcjnmg4,did:plc:kejitfeh6fkyhmh5frmqc34s,pamelaoplays.bsky.social,,0,0,0,"-

#IndigenousPeoplesDay     Indigenous Peoples Day

Today we remember the horrors and tragedies the Native Americans, the FIRST to call America home, endured.  Like how Christians bloodily and murderously first introduced Christianity to the Native Americans

🌊💙 ☮️ #PamelasIndigenousPeoplesDay

-",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:indigenous peoples day
at://did:plc:unnjqmel4ud3wy3pmfi57yqn/app.bsky.feed.post/3m33jec2wdc27,bafyreidzmkilkqclndhgqenoqxih2kotc5znxnpjanscdsdqwtzvtcxsre,did:plc:unnjqmel4ud3wy3pmfi57yqn,riotousmuse.bsky.social,,0,0,0,It's Indigenous Peoples Day & I'm having a hard time for so many reasons. Consider saying nice things to me.,,0,0,0,0,[],[],[],False,False,False,0,True,en,search:indigenous peoples day
at://did:plc:eywgc54jjlix25thkdjkwy6j/app.bsky.feed.post/3m33je4izx22i,bafyreifdxcyqwjwvsz7fq2v52mha5qs37voh3j5kim6a6bgbtk6nql7ewy,did:plc:eywgc54jjlix25thkdjkwy6j,cutmymusic.bsky.social,,0,0,0,Happy Indigenous Peoples Day! Columbus didn’t discover shit,,0,0,0,0,[],[],[],False,False,False,0,True,en,search:indigenous peoples day
at://did:plc:thigwmb2qmhio4p6k6g3r64j/app.bsky.feed.post/3m33jdukw4c2g,bafyreigyq37x7szt3cubmpldj64sr6gopzee2y5avaxlkxupszerg5f45q,did:plc:thigwmb2qmhio4p6k6g3r64j,richardrichards47.bsky.social,,0,0,0,"Why were we gaslighted for so long about Christopher Columbus? He was a slave trader and never set foot in North America! 
'Indigenous Peoples’ Day' is a Much Better Celebration.",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:indigenous peoples day
at://did:plc:ahav7jvhnrhaw7amuguxwxxy/app.bsky.feed.post/3m33jdjeoak2c,bafyreicy6kabhjgljow7ytozqx57wmo75midcgpvpp24hkuokumlpywd2q,did:plc:ahav7jvhnrhaw7amuguxwxxy,kyrafreestar.bsky.social,,0,0,0,"Are you a journalist, writer, editor, publisher? Celebrate Indigenous Peoples Day by following and learning about @indigeditors.bsky.social.",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:indigenous peoples day
at://did:plc:s3g4mcyw3dubqqjnhlrisfkl/app.bsky.feed.post/3m33jdgjgd22u,bafyreiblbiojx23vmd73qy5pm6eynibqcq6yb5qgatr6tp4iq46kl4vmw4,did:plc:s3g4mcyw3dubqqjnhlrisfkl,cheriarmstrong.bsky.social,,0,0,0,Happy National Indigenous Peoples Day,,0,0,0,0,[],[],[],False,False,False,0,True,en,search:indigenous peoples day
